Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
191,,WSB PROPERTY MANAGEMENT COMPANY,1494147,120,WALTHAM MA,Domestic Entity Other,3,"Waltham, MA",42.3764852,-71.2356113
192,,ONYX REALTY LIMITED PARTNERSHIP,1818707,120,HARTFORD CT,Domestic Entity Other,3,"Hartford, CT",41.7637111,-72.6850932
193,,GTT REALTY LIMITED PARTNERSHIP,1820698,120,HARTFORD CT,Domestic Entity Other,3,"Hartford, CT",41.7637111,-72.6850932
194,,FELTON REAL ESTATE LIMITED PARTNERSHIP,1848638,120,WALTHAM MA,Domestic Entity Other,3,"Waltham, MA",42.3764852,-71.2356113
195,,FELTON MANAGEMENT CORPORATION,1848973,120,WALTHAM MA,Domestic Entity Other,3,"Waltham, MA",42.3764852,-71.2356113
196,,"RI HILLCROFT, INC.",1862661,120,PROVIDENCE RI,Finance Company,3,"Providence, RI",41.8239891,-71.4128343
197,,"RI WATERMAN PROPERTIES, INC.",1862689,120,PROVIDENCE RI,Finance Company,3,"Providence, RI",41.8239891,-71.4128343
198,,BROADMOOR PROPERTY ASSOCIATES,1940073,197,HARTFORD CT,Domestic Entity Other,4,"Hartford, CT",41.7637111,-72.6850932
199,,FLEET FINANCIAL CORPORATION,789770,1,PROVIDENCE RI,Finance Company,2,"Providence, RI",41.8239891,-71.4128343
200,,"FLEET FINANCE, INC. (DE)",1113868,199,ATLANTA GA,Finance Company,3,"Atlanta, GA",33.7489954,-84.3879824
201,,"FLEET FINANCE, INC. OF GA",856775,200,ATLANTA GA,Finance Company,4,"Atlanta, GA",33.7489954,-84.3879824
202,,"FLEET FINANCE, INC. (SC)",1473795,200,ATLANTA GA,Finance Company,4,"Atlanta, GA",33.7489954,-84.3879824
203,,"FLEET FINANCE, INC. (TN)",1473807,200,ATLANTA GA,Finance Company,4,"Atlanta, GA",33.7489954,-84.3879824
204,,"FLEET FINANCE OF LOUISIANA, INC.",1473816,200,ATLANTA GA,Finance Company,4,"Atlanta, GA",33.7489954,-84.3879824
205,,FLEET CONSUMER DISCOUNT COMPANY,1473843,200,ATLANTA GA,Finance Company,4,"Atlanta, GA",33.7489954,-84.3879824
206,,FLEET SERVICES CORPORATION,1034495,1,ALBANY NY,Data Processing Servicer,2,"Albany, NY",42.6525793,-73.7562317
207,,"SHAWMUT LIFE INSURANCE CO, INC.,",1110849,1,PHOENIX AZ,Domestic Entity Other,2,"Phoenix, AZ",33.4483771,-112.0740373
208,,"INDIAN HEAD BANKS, INC.",1110876,1,MANCHESTER NH,Domestic Entity Other,2,"Manchester, NH",42.9956397,-71.4547891
209,,INDIAN HEAD PLAZA ASSOCIATES,1153565,208,NASHUA NH,Domestic Entity Other,3,"Nashua, NH",42.7653662,-71.467566
